Chain_ID,Squad,from,to,Type,chains.start,chain.end,Dist_to_Goal
42504,GWS GIANTS,Lachie Whitfield,James Peatling,Kick Effective Short,Stoppage,Turnover,134.5
42504,GWS GIANTS,James Peatling,Jack Buckley,Kick Backwards,Stoppage,Turnover,123.2
42504,GWS GIANTS,Jack Buckley,Connor Idun,Kick Backwards,Stoppage,Turnover,127.8
42504,GWS GIANTS,Connor Idun,Lachie Whitfield,Kick Effective Short,Stoppage,Turnover,138.8
42504,GWS GIANTS,Lachie Whitfield,Finn Callaghan,Kick Effective Short,Stoppage,Turnover,123.7
42504,GWS GIANTS,Finn Callaghan,,Kick Effective Long,Stoppage,Turnover,102.6
42506,GWS GIANTS,Connor Idun,Lachie Whitfield,Handball Effective,Intercept,Stoppage,139
42506,GWS GIANTS,Lachie Whitfield,,Kick Ineffective,Intercept,Stoppage,138.9
42507,GWS GIANTS,Tom Green,,Ground Kick,Stoppage,Score,
42508,GWS GIANTS,Toby Greene,Jake Riccardi,Kick Effective Short,Stoppage,Score,87.1
42508,GWS GIANTS,Toby Bedford,Brent Daniels,Handball Effective,Stoppage,Score,53
42508,GWS GIANTS,Brent Daniels,Darcy Jones,Ground Kick,Stoppage,Score,44.4
42508,GWS GIANTS,Darcy Jones,Brent Daniels,Handball Effective,Stoppage,Score,38.8
42508,GWS GIANTS,Brent Daniels,Jesse Hogan,Kick Effective Short,Stoppage,Score,34.1
42508,GWS GIANTS,Jesse Hogan,,Kick Effective Long,Stoppage,Score,42.3
42510,GWS GIANTS,James Peatling,Harry Perryman,Handball Effective,Stoppage,Stoppage,104.3
42510,GWS GIANTS,Harry Perryman,,Handball Ineffective,Stoppage,Stoppage,97.3
42510,GWS GIANTS,Finn Callaghan,,Handball Ineffective,Stoppage,Stoppage,97.3
42512,GWS GIANTS,Callan Ward,Jack Buckley,Handball Effective,Intercept,Turnover,141.7
42512,GWS GIANTS,Jack Buckley,Lachie Ash,Handball Effective,Intercept,Turnover,146.9
42512,GWS GIANTS,Lachie Ash,,Kick Effective Long,Intercept,Turnover,135.9
42514,GWS GIANTS,Lachie Whitfield,Connor Idun,Kick Effective Short,Kick-in,Stoppage,154.7
42514,GWS GIANTS,Connor Idun,Lachie Whitfield,Handball Effective,Kick-in,Stoppage,152.6
42514,GWS GIANTS,Lachie Whitfield,Jack Buckley,Kick Effective Short,Kick-in,Stoppage,155.9
42514,GWS GIANTS,Jack Buckley,Jesse Hogan,Kick Effective Long,Kick-in,Stoppage,152.2
42515,GWS GIANTS,Tom Green,Finn Callaghan,Handball Effective,Stoppage,End of Quarter,123.2
42515,GWS GIANTS,Finn Callaghan,Jesse Hogan,Kick Effective Short,Stoppage,End of Quarter,118.7
42515,GWS GIANTS,Jesse Hogan,Brent Daniels,Handball Effective,Stoppage,End of Quarter,78.3
42516,GWS GIANTS,Tom Green,James Peatling,Handball Effective,Stoppage,Turnover,83.7
42516,GWS GIANTS,James Peatling,,Kick Effective Long,Stoppage,Turnover,85.6
42518,GWS GIANTS,Sam Taylor,Harry Perryman,Handball Effective,Intercept,Turnover,134.7
42518,GWS GIANTS,Harry Perryman,Lachie Whitfield,Handball Effective,Intercept,Turnover,127.3
42520,GWS GIANTS,Harry Himmelberg,Finn Callaghan,Kick Effective Short,Kick-in,Turnover,142.9
42520,GWS GIANTS,Finn Callaghan,,Kick Effective Long,Kick-in,Turnover,135
42523,GWS GIANTS,Finn Callaghan,Xavier O'Halloran,Handball Effective,Stoppage,Turnover,97.1
42523,GWS GIANTS,Xavier O'Halloran,Harvey Thomas,Handball Effective,Stoppage,Turnover,95.1
42523,GWS GIANTS,Harvey Thomas,Toby Greene,Kick Effective Short,Stoppage,Turnover,85.5
42523,GWS GIANTS,Toby Greene,,Kick Effective Long,Stoppage,Turnover,59.7
42525,GWS GIANTS,Jack Buckley,James Peatling,Kick Effective Short,Intercept,Stoppage,116.9
42525,GWS GIANTS,James Peatling,Harry Himmelberg,Kick Backwards,Intercept,Stoppage,97.6
42525,GWS GIANTS,Harry Himmelberg,Finn Callaghan,Kick Effective Short,Intercept,Stoppage,106.3
42525,GWS GIANTS,Finn Callaghan,Brent Daniels,Kick Effective Short,Intercept,Stoppage,115.1
42525,GWS GIANTS,Brent Daniels,Harry Perryman,Kick Effective Short,Intercept,Stoppage,105.7
42525,GWS GIANTS,Harry Perryman,James Peatling,Kick Effective Short,Intercept,Stoppage,89.2
42525,GWS GIANTS,James Peatling,Connor Idun,Kick Effective Short,Intercept,Stoppage,79.2
42525,GWS GIANTS,Connor Idun,Xavier O'Halloran,Kick Effective Short,Intercept,Stoppage,87.8
42525,GWS GIANTS,Xavier O'Halloran,,Kick Ineffective,Intercept,Stoppage,76.1
42525,GWS GIANTS,Toby Greene,,Kick Ineffective,Intercept,Stoppage,38.4
42526,GWS GIANTS,Harry Perryman,,Kick Effective Long,Intercept,Turnover,45.9
42528,GWS GIANTS,Harry Himmelberg,,Out on Full Kick In,Intercept,Stoppage,62.7
42529,GWS GIANTS,Harvey Thomas,Callan Ward,Handball Effective,Stoppage,Stoppage,31.4
42529,GWS GIANTS,Callan Ward,Toby Bedford,Handball Effective,Stoppage,Stoppage,32.7
42529,GWS GIANTS,Toby Bedford,Lachie Whitfield,Kick Backwards,Stoppage,Stoppage,35.3
42529,GWS GIANTS,Lachie Whitfield,,Kick Ineffective,Stoppage,Stoppage,61.2
42531,GWS GIANTS,Lachie Ash,,Kick Ineffective,Stoppage,Pre-Clearance Turnover,72.6
42534,GWS GIANTS,Callan Ward,Tom Green,Kick Effective Short,Intercept,Turnover,110.5
42534,GWS GIANTS,Tom Green,Brent Daniels,Kick Effective Short,Intercept,Turnover,98.5
42534,GWS GIANTS,Brent Daniels,,Kick Ineffective,Intercept,Turnover,74.4
42536,GWS GIANTS,Xavier O'Halloran,,Out on Full Kick In,Intercept,Stoppage,96.1
42537,GWS GIANTS,Xavier O'Halloran,,Kick Effective Long,Stoppage,Turnover,61.6
42537,GWS GIANTS,Callan Ward,Aaron Cadman,Kick Effective Short,Stoppage,Turnover,42.8
42537,GWS GIANTS,Aaron Cadman,Harvey Thomas,Handball Effective,Stoppage,Turnover,34.6
42544,GWS GIANTS,Tom Green,James Peatling,Handball Ineffective,Kick-in,Turnover,122.8
42546,GWS GIANTS,Jesse Hogan,Jake Riccardi,Handball Ineffective,Intercept,Turnover,95.4
42546,GWS GIANTS,Jake Riccardi,Brent Daniels,Handball Effective,Intercept,Turnover,88.9
42548,GWS GIANTS,Harry Perryman,Harry Himmelberg,Handball Effective,Intercept,Turnover,125.6
42548,GWS GIANTS,Harry Himmelberg,Callan Ward,Handball Effective,Intercept,Turnover,125.1
42548,GWS GIANTS,Callan Ward,,Kick Ineffective,Intercept,Turnover,116.7
42550,GWS GIANTS,Connor Idun,Xavier O'Halloran,Handball Effective,Intercept,Turnover,141.3
42550,GWS GIANTS,Xavier O'Halloran,Jake Riccardi,Kick Effective Long,Intercept,Turnover,137.1
42550,GWS GIANTS,Jake Riccardi,Finn Callaghan,Handball Effective,Intercept,Turnover,111.3
42550,GWS GIANTS,Finn Callaghan,Harvey Thomas,Kick Effective Short,Intercept,Turnover,102.4
42550,GWS GIANTS,Harvey Thomas,Toby Greene,Kick Effective Long,Intercept,Turnover,90
42552,GWS GIANTS,Callan Ward,Lachie Whitfield,Handball Effective,Intercept,Turnover,64
42554,GWS GIANTS,Callan Ward,Aaron Cadman,Handball Effective,Intercept,Stoppage,56.5
42555,GWS GIANTS,James Peatling,,Kick Effective Long,Stoppage,Stoppage,70.5
42555,GWS GIANTS,Callan Ward,Finn Callaghan,Handball Ineffective,Stoppage,Stoppage,44.2
42555,GWS GIANTS,Finn Callaghan,Tom Green,Handball Effective,Stoppage,Pre-Clearance Turnover,54.9
42555,GWS GIANTS,Tom Green,,Kick Ineffective,Stoppage,Pre-Clearance Turnover,61.7
42557,GWS GIANTS,Lachie Ash,Finn Callaghan,Kick Effective Short,Intercept,Turnover,106.6
42557,GWS GIANTS,Finn Callaghan,Lachie Whitfield,Handball Effective,Intercept,Turnover,90.3
42558,GWS GIANTS,Darcy Jones,,Ground Kick,Intercept,Turnover,75.8
42560,GWS GIANTS,Xavier O'Halloran,Harvey Thomas,Kick Effective Short,Intercept,Score,129.7
42560,GWS GIANTS,Harvey Thomas,Lachie Whitfield,Handball Effective,Intercept,Score,115.6
42560,GWS GIANTS,Lachie Whitfield,Toby Greene,Kick Effective Short,Intercept,Score,92.6
42560,GWS GIANTS,Toby Greene,Toby Bedford,Kick Effective Short,Intercept,Score,76
42560,GWS GIANTS,Toby Bedford,,Kick Effective Long,Intercept,Score,65.8
42562,GWS GIANTS,Harry Perryman,Lachie Ash,Handball Effective,Intercept,Score,89.6
42562,GWS GIANTS,Lachie Ash,Finn Callaghan,Handball Effective,Intercept,Score,95.1
42562,GWS GIANTS,Finn Callaghan,Connor Idun,Handball Effective,Intercept,Score,89.1
42562,GWS GIANTS,Connor Idun,Lachie Ash,Handball Effective,Intercept,Score,98
42562,GWS GIANTS,Lachie Ash,Tom Green,Handball Effective,Intercept,Score,98
42562,GWS GIANTS,Tom Green,,Kick Ineffective,Intercept,Score,115.3
42562,GWS GIANTS,Callan Ward,Toby Bedford,Handball Effective,Intercept,Score,85.5
42562,GWS GIANTS,Toby Bedford,Lachie Ash,Handball Effective,Intercept,Score,87.6
42562,GWS GIANTS,Lachie Ash,Lachie Whitfield,Handball Effective,Intercept,Score,86.2
42562,GWS GIANTS,Lachie Whitfield,Finn Callaghan,Handball Effective,Intercept,Score,66
42562,GWS GIANTS,Finn Callaghan,Kieren Briggs,Handball Effective,Intercept,Score,64.7
42562,GWS GIANTS,Kieren Briggs,Finn Callaghan,Handball Effective,Intercept,Score,46.5
42562,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Intercept,Score,37.5
42564,GWS GIANTS,Jack Buckley,Tom Green,Kick Effective Short,Intercept,Stoppage,79.9
42564,GWS GIANTS,Tom Green,,Kick Effective Long,Intercept,Stoppage,73.2
42564,GWS GIANTS,Callan Ward,James Peatling,Handball Effective,Intercept,Stoppage,32.2
42564,GWS GIANTS,James Peatling,,Kick Ineffective,Intercept,Stoppage,47.4
42565,GWS GIANTS,Toby Greene,,Kick Effective Short,Stoppage,Score,30
42567,GWS GIANTS,James Peatling,Lachie Whitfield,Handball Effective,Intercept,Score,124.4
42567,GWS GIANTS,Lachie Whitfield,Lachie Ash,Handball Effective,Intercept,Score,127.5
42567,GWS GIANTS,Lachie Ash,Xavier O'Halloran,Handball Effective,Intercept,Score,131.5
42567,GWS GIANTS,Xavier O'Halloran,Toby McMullin,Kick Effective Short,Intercept,Score,120.2
42567,GWS GIANTS,Toby McMullin,Toby Bedford,Kick Effective Short,Intercept,Score,100.8
42567,GWS GIANTS,Toby Bedford,Lachie Whitfield,Handball Effective,Intercept,Score,69.5
42567,GWS GIANTS,Lachie Whitfield,Brent Daniels,Kick Effective Short,Intercept,Score,67
42567,GWS GIANTS,Brent Daniels,Callan Ward,Kick Effective Short,Intercept,Score,53.7
42567,GWS GIANTS,Callan Ward,,Kick Effective Long,Intercept,Score,43
42570,GWS GIANTS,Finn Callaghan,Jack Buckley,Handball Effective,Intercept,Turnover,137.4
42570,GWS GIANTS,Jack Buckley,Lachie Whitfield,Handball Effective,Intercept,Turnover,140.6
42570,GWS GIANTS,Lachie Whitfield,Tom Green,Handball Effective,Intercept,Turnover,135.1
42574,GWS GIANTS,Kieren Briggs,Harry Himmelberg,Handball Effective,Stoppage,Score,89.8
42574,GWS GIANTS,Harry Himmelberg,Callan Ward,Kick Effective Short,Stoppage,Score,92.8
42574,GWS GIANTS,Callan Ward,Brent Daniels,Kick Effective Short,Stoppage,Score,100.9
42574,GWS GIANTS,Brent Daniels,Harvey Thomas,Kick Effective Short,Stoppage,Score,95.5
42574,GWS GIANTS,Harvey Thomas,Jesse Hogan,Kick Effective Long,Stoppage,Score,77.4
42574,GWS GIANTS,Jesse Hogan,,Kick Effective Long,Stoppage,Score,47.1
42576,GWS GIANTS,Harry Himmelberg,Callan Ward,Handball Effective,Intercept,End of Quarter,108.9
42576,GWS GIANTS,Callan Ward,James Peatling,Handball Effective,Intercept,End of Quarter,101.2
42576,GWS GIANTS,James Peatling,Finn Callaghan,Handball Effective,Intercept,End of Quarter,95.8
42576,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Intercept,End of Quarter,98.1
42577,GWS GIANTS,Tom Green,,Handball Ineffective,Stoppage,Stoppage,76.8
42579,GWS GIANTS,Darcy Jones,Harry Himmelberg,Kick Effective Short,Intercept,Score,114.6
42579,GWS GIANTS,Harry Himmelberg,Connor Idun,Kick Backwards,Intercept,Score,128.5
42579,GWS GIANTS,Connor Idun,Jack Buckley,Kick Effective Short,Intercept,Score,140.7
42579,GWS GIANTS,Jack Buckley,Toby Bedford,Kick Effective Short,Intercept,Score,129.7
42579,GWS GIANTS,Toby Bedford,Finn Callaghan,Handball Effective,Intercept,Score,96.5
42579,GWS GIANTS,Finn Callaghan,Lachie Whitfield,Handball Effective,Intercept,Score,97
42579,GWS GIANTS,Lachie Whitfield,Brent Daniels,Kick Effective Short,Intercept,Score,92.7
42579,GWS GIANTS,Brent Daniels,Jesse Hogan,Kick Effective Long,Intercept,Score,71
42579,GWS GIANTS,Jesse Hogan,,Kick Effective Short,Intercept,Score,24.9
42580,GWS GIANTS,Tom Green,Brent Daniels,Kick Effective Long,Stoppage,Score,74.7
42580,GWS GIANTS,Brent Daniels,Kieren Briggs,Kick Effective Short,Stoppage,Score,21.3
42580,GWS GIANTS,Kieren Briggs,Brent Daniels,Kick Effective Short,Stoppage,Score,81.9
42580,GWS GIANTS,Brent Daniels,Jesse Hogan,Kick Effective Long,Stoppage,Score,65.5
42580,GWS GIANTS,Jesse Hogan,,Kick Effective Short,Stoppage,Score,27
42581,GWS GIANTS,Tom Green,James Peatling,Handball Effective,Stoppage,Turnover,82.4
42581,GWS GIANTS,James Peatling,,Kick Effective Long,Stoppage,Turnover,87
42583,GWS GIANTS,Jack Buckley,Finn Callaghan,Handball Effective,Intercept,Turnover,114.6
42583,GWS GIANTS,Finn Callaghan,Darcy Jones,Kick Effective Short,Intercept,Turnover,119
42583,GWS GIANTS,Darcy Jones,Tom Green,Kick Effective Short,Intercept,Turnover,120.3
42583,GWS GIANTS,Tom Green,Xavier O'Halloran,Kick Effective Short,Intercept,Turnover,103.6
42585,GWS GIANTS,Jesse Hogan,Toby McMullin,Handball Effective,Intercept,Score,31.7
42585,GWS GIANTS,Toby McMullin,Toby Greene,Handball Effective,Intercept,Score,22.8
42585,GWS GIANTS,Toby Greene,,Kick Effective Short,Intercept,Score,6
42595,GWS GIANTS,Harry Perryman,Jake Riccardi,Handball Effective,Intercept,Turnover,143.4
42595,GWS GIANTS,Jake Riccardi,Sam Taylor,Handball Effective,Intercept,Turnover,151.4
42595,GWS GIANTS,Sam Taylor,Jake Riccardi,Handball Effective,Intercept,Turnover,148.1
42595,GWS GIANTS,Jake Riccardi,Jake Riccardi,Kick Ineffective,Intercept,Turnover,152.4
42597,GWS GIANTS,Harry Perryman,James Peatling,Kick Effective Short,Intercept,Stoppage,145.4
42597,GWS GIANTS,James Peatling,,Kick Effective Long,Intercept,Stoppage,130.9
42599,GWS GIANTS,Harry Himmelberg,Harry Perryman,Handball Effective,Intercept,Turnover,124.7
42599,GWS GIANTS,Harry Perryman,James Peatling,Handball Ineffective,Intercept,Turnover,122.5
42599,GWS GIANTS,James Peatling,Darcy Jones,Ground Kick,Intercept,Turnover,105.1
42599,GWS GIANTS,Darcy Jones,Xavier O'Halloran,Handball Effective,Intercept,Turnover,104.6
42604,GWS GIANTS,Finn Callaghan,Kieren Briggs,Handball Effective,Stoppage,Score,81.4
42604,GWS GIANTS,Kieren Briggs,Toby Greene,Kick Effective Long,Stoppage,Score,82.4
42604,GWS GIANTS,Toby Greene,,Kick Ineffective,Stoppage,Score,15
42606,GWS GIANTS,Harry Perryman,Lachie Whitfield,Handball Effective,Intercept,Stoppage,91.8
42606,GWS GIANTS,Lachie Whitfield,,Kick Effective Long,Intercept,Stoppage,94.8
42607,GWS GIANTS,James Peatling,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,65
42612,GWS GIANTS,Finn Callaghan,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,146.7
42613,GWS GIANTS,Lachie Whitfield,,Ground Kick,Intercept,Opposition Score,8.4
42614,GWS GIANTS,Lachie Whitfield,Lachie Ash,Kick Effective Short,Kick-in,Turnover,150.8
42614,GWS GIANTS,Lachie Ash,Harry Perryman,Kick Effective Short,Kick-in,Turnover,148.8
42614,GWS GIANTS,Harry Perryman,Lachie Whitfield,Kick Effective Short,Kick-in,Turnover,151.4
42614,GWS GIANTS,Lachie Whitfield,,Kick Effective Long,Kick-in,Turnover,137.6
42616,GWS GIANTS,Lachie Ash,,Kick Effective Long,Kick-in,Turnover,146.2
42616,GWS GIANTS,Jesse Hogan,Tom Green,Handball Effective,Kick-in,Turnover,128.5
42618,GWS GIANTS,Kieren Briggs,,Kick Ineffective,Stoppage,Turnover,125.6
42620,GWS GIANTS,Tom Green,Lachie Ash,Handball Effective,Stoppage,Turnover,87.2
42620,GWS GIANTS,Lachie Ash,,Kick Ineffective,Stoppage,Turnover,94.3
42622,GWS GIANTS,Sam Taylor,,Kick Effective Long,Intercept,Stoppage,142.6
42624,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Stoppage,Turnover,103.9
42626,GWS GIANTS,Toby Bedford,Callan Ward,Handball Effective,Intercept,Turnover,80.9
42626,GWS GIANTS,Callan Ward,,Kick Ineffective,Intercept,Turnover,86.3
42628,GWS GIANTS,James Peatling,Darcy Jones,Kick Ineffective,Stoppage,Turnover,91.5
42628,GWS GIANTS,Darcy Jones,,Kick Ineffective,Stoppage,Turnover,61.1
42628,GWS GIANTS,Jesse Hogan,Brent Daniels,Handball Effective,Stoppage,Turnover,44.1
42628,GWS GIANTS,Brent Daniels,Harry Himmelberg,Handball Effective,Stoppage,Turnover,48.2
42628,GWS GIANTS,Harry Himmelberg,Tom Green,Handball Effective,Stoppage,Turnover,62.3
42628,GWS GIANTS,Tom Green,Lachie Whitfield,Handball Effective,Stoppage,Turnover,56.4
42628,GWS GIANTS,Lachie Whitfield,Harry Himmelberg,Handball Effective,Stoppage,Turnover,77.7
42628,GWS GIANTS,Harry Himmelberg,Jesse Hogan,Kick Ineffective,Stoppage,Turnover,72.1
42630,GWS GIANTS,Brent Daniels,Toby Bedford,Handball Effective,Intercept,Turnover,60.4
42632,GWS GIANTS,James Peatling,Connor Idun,Kick Backwards,Intercept,Turnover,81.9
42632,GWS GIANTS,Connor Idun,Lachie Whitfield,Kick Backwards,Intercept,Turnover,99.1
42632,GWS GIANTS,Lachie Whitfield,Finn Callaghan,Kick Effective Short,Intercept,Turnover,96.9
42632,GWS GIANTS,Finn Callaghan,Jack Buckley,Kick Backwards,Intercept,Turnover,93.5
42632,GWS GIANTS,Jack Buckley,Callan Ward,Kick Backwards,Intercept,Turnover,105.7
42632,GWS GIANTS,Callan Ward,Lachie Whitfield,Kick Effective Short,Intercept,Turnover,122.9
42632,GWS GIANTS,Lachie Whitfield,Callan Ward,Kick Backwards,Intercept,Turnover,114
42632,GWS GIANTS,Callan Ward,Kieren Briggs,Kick Effective Long,Intercept,Turnover,135.7
42632,GWS GIANTS,Kieren Briggs,Lachie Whitfield,Kick Effective Short,Intercept,Turnover,110.1
42632,GWS GIANTS,Lachie Whitfield,Jack Buckley,Kick Backwards,Intercept,Turnover,103.6
42632,GWS GIANTS,Jack Buckley,Harry Himmelberg,Kick Effective Short,Intercept,Turnover,119
42632,GWS GIANTS,Harry Himmelberg,Toby McMullin,Kick Effective Short,Intercept,Turnover,129.7
42632,GWS GIANTS,Toby McMullin,,Kick Effective Long,Intercept,Turnover,130.2
42637,GWS GIANTS,Tom Green,,Kick Ineffective,Stoppage,Stoppage,80.8
42638,GWS GIANTS,Brent Daniels,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,35.5
42642,GWS GIANTS,James Peatling,,Kick Effective Long,Stoppage,Turnover,92.8
43121,Sydney Swans,Taylor Adams,Taylor Adams,Handball Ineffective,Stoppage,Turnover,77.3
43121,Sydney Swans,Taylor Adams,Oliver Florent,Handball Effective,Stoppage,Turnover,86.4
43121,Sydney Swans,Oliver Florent,,Kick Ineffective,Stoppage,Turnover,81.3
43123,Sydney Swans,Matt Roberts,Oliver Florent,Kick Effective Short,Intercept,Turnover,137.4
43123,Sydney Swans,Oliver Florent,James Jordon,Kick Effective Short,Intercept,Turnover,138.9
43123,Sydney Swans,James Jordon,,Kick Effective Long,Intercept,Turnover,136.2
43123,Sydney Swans,Isaac Heeney,,Kick Ineffective,Intercept,Turnover,101.8
43127,Sydney Swans,Matt Roberts,Harry Cunningham,Kick Effective Short,Kick-in,Turnover,133.5
43127,Sydney Swans,Harry Cunningham,Oliver Florent,Kick Effective Short,Kick-in,Turnover,136.8
43127,Sydney Swans,Oliver Florent,,Kick Effective Long,Kick-in,Turnover,136.5
43129,Sydney Swans,Nick Blakey,Lewis Melican,Kick Effective Short,Kick-in,Stoppage,142.6
43129,Sydney Swans,Lewis Melican,,Kick Effective Long,Kick-in,Stoppage,136.7
43133,Sydney Swans,Isaac Heeney,Nick Blakey,Handball Effective,Intercept,Turnover,136.9
43133,Sydney Swans,Nick Blakey,Harry Cunningham,Handball Effective,Intercept,Turnover,140.9
43133,Sydney Swans,Harry Cunningham,,Kick Effective Long,Intercept,Turnover,145.4
43135,Sydney Swans,Matt Roberts,,Kick Effective Long,Kick-in,Turnover,133.7
43139,Sydney Swans,Nick Blakey,Brodie Grundy,Kick Effective Long,Kick-in,Turnover,137
43139,Sydney Swans,Brodie Grundy,Taylor Adams,Kick Effective Short,Kick-in,Turnover,110.5
43143,Sydney Swans,Errol Gulden,Nick Blakey,Handball Effective,Stoppage,Stoppage,94.6
43143,Sydney Swans,Nick Blakey,Hayden McLean,Kick Ineffective,Stoppage,Stoppage,100.4
43143,Sydney Swans,Hayden McLean,Jake Lloyd,Handball Effective,Stoppage,Stoppage,92.6
43143,Sydney Swans,Jake Lloyd,Corey Warner,Handball Effective,Stoppage,Stoppage,104
43143,Sydney Swans,Corey Warner,Jake Lloyd,Handball Effective,Stoppage,Stoppage,95.7
43143,Sydney Swans,Jake Lloyd,Corey Warner,Handball Effective,Stoppage,Stoppage,94.1
43143,Sydney Swans,Corey Warner,Brodie Grundy,Handball Ineffective,Stoppage,Stoppage,88.6
43143,Sydney Swans,Brodie Grundy,Errol Gulden,Kick Backwards,Stoppage,Turnover,92.7
43145,Sydney Swans,Lewis Melican,,Handball Ineffective,Intercept,Stoppage,108
43146,Sydney Swans,Brodie Grundy,,Handball Ineffective,Stoppage,Stoppage,111.9
43148,Sydney Swans,Robbie Fox,Robbie Fox,Out on Full Kick In,Intercept,Score,108.4
43148,Sydney Swans,Robbie Fox,Nick Blakey,Handball Effective,Intercept,Score,108.4
43148,Sydney Swans,Nick Blakey,Matt Roberts,Handball Effective,Intercept,Score,107.1
43148,Sydney Swans,Matt Roberts,Joel Amartey,Kick Effective Long,Intercept,Score,92
43148,Sydney Swans,Joel Amartey,,Kick Effective Long,Intercept,Score,55.3
43148,Sydney Swans,Isaac Heeney,Errol Gulden,Handball Effective,Intercept,Score,34.9
43148,Sydney Swans,Errol Gulden,,Kick Ineffective,Intercept,Score,38.4
43150,Sydney Swans,Nick Blakey,Errol Gulden,Kick Effective Short,Kick-in,Stoppage,143.4
43150,Sydney Swans,Errol Gulden,Isaac Heeney,Kick Effective Short,Kick-in,Stoppage,129.4
43150,Sydney Swans,Isaac Heeney,James Jordon,Handball Effective,Kick-in,Stoppage,103.1
43150,Sydney Swans,James Jordon,Sam Wicks,Kick Effective Short,Kick-in,Stoppage,94.8
