SEASON_ID,GROUP_ROUND,MATCH_ID,shots.period,shots.periodSecs,shots.player.displayName,PERSON_ID,shots.squad.code,SQUAD_NAME,shots.details.angleGroup,shots.details.distanceGroup,shots.details.origin,shots.details.type,shots.details.location.x,shots.details.location.xStd,shots.details.location.y,shots.details.location.yStd,shots.details.locationRotated.x,shots.details.locationRotated.xStd,shots.details.locationRotated.y,shots.details.locationRotated.yStd,shots.result.name,shots.result.code,shots.result.points,shots.result.pointsExpected,shots.result.accuracyExpected,shots.score.homePoints,shots.score.awayPoints
2023,R12,266740272,2,1595,B.Hobbs,1017088,ESS,Essendon,Right Acute,15-30m,General Play,General Play Snap,-64.7,-64.7,18.3,20,64.7,64.7,-18.3,-20,Behind,B,1,2.355353075,0.318906606,42,40
2023,R12,266740272,3,51,C.Zurhaar,998484,NM,North Melbourne,Right Corridor,15-30m,General Play,General Play Snap,-62.6,-62.6,12.8,14,62.6,62.6,-12.8,-14,Goal,G,6,3.442718447,0.514563107,42,46
2023,R12,266740272,3,189,N.Larkey,1001017,NM,North Melbourne,Left Acute,30-40m,Mark,Set Shot Regular,-64.1,-64.1,-26.9,-29.4,64.1,64.1,26.9,29.4,Behind,B,1,3.412345679,0.499382716,42,47
2023,R12,266740272,3,238,W.Phillips,1012829,NM,North Melbourne,Left Corridor,30-40m,General Play,General Play Snap,-51.9,-51.9,-21.8,-23.8,51.9,51.9,21.8,23.8,Goal,G,6,2.861892583,0.410912191,42,53
2023,R12,266740272,3,414,T.Thomas,1005729,NM,North Melbourne,Left Corridor,30-40m,General Play,General Play Snap,-45.6,-45.6,-12.3,-13.4,45.6,45.6,12.3,13.4,Goal,G,6,2.42703533,0.33640553,42,59
2023,R12,266740272,3,637,A.Perkins,1015873,ESS,Essendon,Left Corridor,40-50m,Mark,Set Shot Regular,31.7,31.7,6.1,6.7,31.7,31.7,6.1,6.7,Goal,G,6,3.475141736,0.514391627,48,59
2023,R12,266740272,3,807,J.Stringer,293884,ESS,Essendon,Left Acute,30-40m,Mark,Set Shot Snap,59.6,59.6,27,29.5,59.6,59.6,27,29.5,Goal,G,6,3.412345679,0.499382716,54,59
2023,R12,266740272,3,907,M.Guelfi,996232,ESS,Essendon,Right Acute,15-30m,General Play,General Play Snap,68.9,68.9,-12.9,-14.1,68.9,68.9,-12.9,-14.1,Goal,G,6,2.355353075,0.318906606,60,59
2023,R12,266740272,3,977,B.Scott,1006058,NM,North Melbourne,Right Acute,15-30m,General Play,General Play Snap,-61.6,-61.6,21.7,23.7,61.6,61.6,-21.7,-23.7,Behind,B,1,3.4375,0.513888889,60,60
2023,R12,266740272,3,1079,K.Langford,298630,ESS,Essendon,Right Corridor,15-30m,Mark,Set Shot Regular,58.2,58.2,-5.7,-6.2,58.2,58.2,-5.7,-6.2,Goal,G,6,5.113107822,0.822938689,66,60
2023,R12,266740272,3,1206,J.Stringer,293884,ESS,Essendon,In Front,15-30m,General Play,General Play Snap,62.8,62.8,-1.5,-1.6,62.8,62.8,-1.5,-1.6,Behind,B,1,3.4048583,0.511470985,67,60
2023,R12,266740272,3,1311,D.Tucker,993816,NM,North Melbourne,Left Corridor,30-40m,General Play,General Play Regular,-52.7,-52.7,-18.6,-20.3,52.7,52.7,18.6,20.3,Goal,G,6,2.63322884,0.376175549,67,66
2023,R12,266740272,3,1406,C.Zurhaar,998484,NM,North Melbourne,Right Boundary,15-30m,General Play,General Play Snap,-72,-72,14,15.3,72,72,-14,-15.3,Behind,B,1,1.857142857,0.230519481,67,67
2023,R12,266740272,3,1456,J.Stephenson,1002240,NM,North Melbourne,Left Boundary,15-30m,General Play,General Play Snap,-67.7,-67.7,-23.2,-25.4,67.7,67.7,23.2,25.4,Behind,B,1,1.5,0.1875,67,68
2023,R12,266740272,3,1638,J.Menzie,1013201,ESS,Essendon,Left Acute,30-40m,Mark,Set Shot Regular,51.9,51.9,26,28.4,51.9,51.9,26,28.4,Goal,G,6,3.412345679,0.499382716,73,68
2023,R12,266740272,3,1841,A.Phillips,294068,ESS,Essendon,Left Acute,30-40m,General Play,General Play Snap,59.2,59.2,22.5,24.6,59.2,59.2,22.5,24.6,Missed Shot,M,0,2.532051282,0.358974359,73,68
2023,R12,266740272,3,1877,N.Martin,1012013,ESS,Essendon,Left Corridor,30-40m,Mark,Set Shot Regular,42.9,42.9,11.9,13,42.9,42.9,11.9,13,Goal,G,6,4.306197286,0.665199853,79,68
2023,R12,266740272,4,129,C.Zurhaar,998484,NM,North Melbourne,Left Acute,0-15m,Free Kick,Set Shot Snap,73.6,73.6,7.5,8.2,73.6,73.6,7.5,8.2,Goal,G,6,5.14953271,0.831775701,79,74
2023,R12,266740272,4,408,C.Coleman-Jones,1000061,NM,North Melbourne,Right Corridor,40-50m,Mark,Set Shot Regular,39.3,39.3,-8.2,-9,39.3,39.3,-8.2,-9,Goal,G,6,3.445456427,0.507555372,79,80
2023,R12,266740272,4,739,M.Guelfi,996232,ESS,Essendon,Left Corridor,15-30m,General Play,General Play Snap,-63,-63,-4.5,-4.9,63,63,4.5,4.9,Goal,G,6,3.986069652,0.616915423,85,80
2023,R12,266740272,4,818,C.Zurhaar,998484,NM,North Melbourne,In Front,15-30m,General Play,General Play Snap,58.2,58.2,2.6,2.8,58.2,58.2,2.6,2.8,Goal,G,6,4.865771812,0.77852349,85,86
2023,R12,266740272,4,1098,C.Zurhaar,998484,NM,North Melbourne,Right Acute,40-50m,Free Kick,Set Shot Regular,49.2,49.2,-27.7,-30.3,49.2,49.2,-27.7,-30.3,Goal,G,6,2.556807512,0.358059468,86,92
2023,R12,266740272,4,1349,A.Phillips,294068,ESS,Essendon,Right Corridor,30-40m,Mark,Set Shot Regular,-50.4,-50.4,10.3,11.3,50.4,50.4,-10.3,-11.3,Behind,B,1,4.301079137,0.663669065,87,92
2023,R12,266740272,4,1385,S.Draper,1005577,ESS,Essendon,Left Corridor,15-30m,General Play,General Play Snap,-62.8,-62.8,-11.2,-12.2,62.8,62.8,11.2,12.2,Goal,G,6,2.18,0.3,93,92
2023,R12,266740272,4,1465,H.Sheezel,1023518,NM,North Melbourne,Right Corridor,15-30m,General Play,General Play Snap,55.1,55.1,-6.2,-6.8,55.1,55.1,-6.2,-6.8,Behind,B,1,3.735701906,0.565857886,93,93
2023,R12,266740272,4,1544,K.Langford,298630,ESS,Essendon,In Front,15-30m,General Play,General Play Snap,-63,-63,1,1.1,63,63,-1,-1.1,Goal,G,6,3.4048583,0.511470985,99,93
2023,R12,266740272,4,1649,J.Stephenson,1002240,NM,North Melbourne,Right Acute,15-30m,General Play,General Play Snap,65.5,65.5,-18.2,-19.9,65.5,65.5,-18.2,-19.9,Missed Shot,M,0,2.358333333,0.325,99,93
2023,R12,266740272,4,1685,J.Stephenson,1002240,NM,North Melbourne,Right Acute,0-15m,General Play,General Play Snap,72,72,-11.4,-12.5,72,72,-11.4,-12.5,Goal,G,6,4.152263374,0.650205761,99,99
2023,R12,266740272,4,1806,M.D'Ambrosio,1005144,ESS,Essendon,Right Acute,30-40m,General Play,General Play Snap,-56.5,-56.5,23.5,25.7,56.5,56.5,-23.5,-25.7,Goal,G,6,1.87628866,0.24742268,105,99
2023,R13,266748064,1,325,M.Phillipou,1020137,STK,St Kilda,In Front,15-30m,General Play,General Play Snap,-58.5,-60.4,-0.6,-0.6,58.5,60.4,0.6,0.6,Goal,G,6,4.215017065,0.660978385,0,6
2023,R13,266748064,1,1072,J.Gresham,298421,STK,St Kilda,Right Corridor,50m+,Mark,General Play Regular,-14.7,-15.2,13.7,14.2,14.7,15.2,-13.7,-14.2,Missed Shot,M,0,2.411082474,0.329896907,0,6
2023,R13,266748064,1,1363,M.Owens,1023272,STK,St Kilda,Right Boundary,15-30m,General Play,General Play Snap,-70.5,-72.8,16.4,17,70.5,72.8,-16.4,-17,Behind,B,1,1.45412844,0.169724771,0,7
2023,R13,266748064,2,45,M.King,1006143,STK,St Kilda,In Front,30-40m,Free Kick,Set Shot Regular,41.3,42.6,-0.8,-0.8,41.3,42.6,-0.8,-0.8,Goal,G,6,4.746924429,0.750439367,0,13
2023,R13,266748064,2,249,H.McLean,1003203,SYD,Sydney Swans,Left Corridor,30-40m,Mark,Set Shot Regular,-51.7,-53.4,-21.2,-22,51.7,53.4,21.2,22,Behind,B,1,4.306197286,0.665199853,1,13
2023,R13,266748064,2,541,T.Papley,996765,SYD,Sydney Swans,Right Acute,50m+,General Play,General Play Regular,-45.7,-47.2,42.2,43.8,45.7,47.2,-42.2,-43.8,Goal,G,6,1.917525773,0.240549828,7,14
2023,R13,266748064,2,735,W.Hayward,997100,SYD,Sydney Swans,Right Acute,15-30m,Free Kick,General Play Snap,-66.1,-68.2,16,16.6,66.1,68.2,-16,-16.6,Behind,B,1,2.835858586,0.402777778,8,14
2023,R13,266748064,2,967,L.Franklin,240399,SYD,Sydney Swans,Left Corridor,40-50m,Mark,Set Shot Regular,-36,-37.2,-8.6,-8.9,36,37.2,8.6,8.9,Goal,G,6,3.36774744,0.492320819,14,14
2023,R13,266748064,2,1120,T.Papley,996765,SYD,Sydney Swans,Left Corridor,15-30m,General Play,General Play Snap,-55.6,-57.4,-14.2,-14.7,55.6,57.4,14.2,14.7,Goal,G,6,3.362582781,0.501655629,20,14
2023,R13,266748064,2,1206,E.Gulden,1013128,SYD,Sydney Swans,Right Corridor,30-40m,General Play,General Play Regular,-44.8,-46.2,3.6,3.7,44.8,46.2,-3.6,-3.7,Behind,B,1,1.533333333,0.19047619,21,14
2023,R13,266748064,2,1449,L.Franklin,240399,SYD,Sydney Swans,In Front,0-15m,General Play,General Play Regular,-75.6,-78,-1.4,-1.5,75.6,78,1.4,1.5,Goal,G,6,5.945273632,0.989552239,28,14
2023,R13,266748064,2,1524,S.Wicks,1006232,SYD,Sydney Swans,In Front,15-30m,General Play,General Play Snap,-56.2,-58,-0.4,-0.4,56.2,58,0.4,0.4,Goal,G,6,4.215017065,0.660978385,34,14
2023,R13,266748064,2,1621,A.Caminiti,1023784,STK,St Kilda,Left Boundary,0-15m,Free Kick,Set Shot Snap,72.1,74.4,13.1,13.6,72.1,74.4,13.1,13.6,Goal,G,6,4.505882353,0.705882353,34,20
2023,R13,266748064,2,1767,D.Butler,992374,STK,St Kilda,Left Corridor,15-30m,Free Kick,Set Shot Snap,54.8,56.6,18.4,19.1,54.8,56.6,18.4,19.1,Goal,G,6,5.19803516,0.840744571,34,26
2023,R13,266748064,2,1984,J.McInerney,1011936,SYD,Sydney Swans,Left Corridor,40-50m,General Play,General Play Regular,-37.4,-38.6,-21.6,-22.4,37.4,38.6,21.6,22.4,Behind,B,1,2.796428571,0.398214286,35,26
2023,R13,266748064,3,49,M.King,1006143,STK,St Kilda,In Front,0-15m,Mark,Set Shot Regular,-70.7,-73,0.3,0.3,70.7,73,-0.3,-0.3,Goal,G,6,5.990500317,0.998100063,35,32
2023,R13,266748064,3,189,M.King,1006143,STK,St Kilda,Left Acute,30-40m,Mark,Set Shot Regular,-53.5,-55.2,-22.5,-23.3,53.5,55.2,22.5,23.3,Behind,B,1,3.412345679,0.499382716,35,33
2023,R13,266748064,3,562,M.Owens,1023272,STK,St Kilda,Right Corridor,30-40m,General Play,General Play Snap,-47.3,-48.8,17,17.6,47.3,48.8,-17,-17.6,Goal,G,6,2.638935108,0.377703827,35,39
2023,R13,266748064,3,719,E.Gulden,1013128,SYD,Sydney Swans,Right Corridor,50m+,Free Kick,Set Shot Regular,26.2,27.1,-13.6,-14.1,26.2,27.1,-13.6,-14.1,Goal,G,6,2.416967509,0.342960289,41,39
2023,R13,266748064,3,950,J.Gresham,298421,STK,St Kilda,Right Acute,40-50m,Mark,Set Shot Regular,-45.9,-47.4,28.4,29.4,45.9,47.4,-28.4,-29.4,Behind,B,1,2.556807512,0.358059468,42,40
2023,R13,266748064,3,1129,R.Clarke,996442,SYD,Sydney Swans,Left Corridor,30-40m,Free Kick,Set Shot Regular,45.1,46.6,19.1,19.8,45.1,46.6,19.1,19.8,Goal,G,6,4.306197286,0.665199853,48,40
2023,R13,266748064,3,1465,B.Campbell,1013133,SYD,Sydney Swans,Left Acute,50m+,Mark,Set Shot Regular,44.2,45.6,42,43.5,44.2,45.6,42,43.5,Behind,B,1,2.053691275,0.295302013,49,40
2023,R13,266748064,3,1562,S.Wicks,1006232,SYD,Sydney Swans,Right Corridor,15-30m,General Play,General Play Regular,51,52.6,-9,-9.3,51,52.6,-9,-9.3,Behind,B,1,3.442718447,0.514563107,51,40
2023,R13,266748064,3,1863,D.Butler,992374,STK,St Kilda,Left Corridor,30-40m,Mark,Set Shot Snap,-49.2,-50.8,-19.4,-20.1,49.2,50.8,19.4,20.1,Goal,G,6,4.306197286,0.665199853,52,46
2023,R13,266748064,4,40,D.Butler,992374,STK,St Kilda,Left Boundary,0-15m,General Play,Ground Kick,18.8,19.4,-18.8,-19.5,18.8,19.4,-18.8,-19.5,Behind,B,1,2.444444444,0.333333333,52,47
2023,R13,266748064,4,71,J.Gresham,298421,STK,St Kilda,Right Corridor,50m+,General Play,General Play Snap,30.2,31.1,-25,-25.9,30.2,31.1,-25,-25.9,Behind,B,1,2.411082474,0.329896907,52,48
2023,R13,266748064,4,299,M.Owens,1023272,STK,St Kilda,In Front,0-15m,Free Kick,Set Shot Regular,68,70.2,0.3,0.3,68,70.2,0.3,0.3,Goal,G,6,5.990500317,0.998100063,52,54
2023,R13,266748064,4,457,N.Wanganeen-Milera,1015507,STK,St Kilda,Left Acute,40-50m,Free Kick,Set Shot Regular,49.2,50.8,36.2,37.5,49.2,50.8,36.2,37.5,Goal,G,6,2.604617605,0.369047619,52,60
2023,R13,266748064,4,600,J.Amartey,1008091,SYD,Sydney Swans,Right Corridor,50m+,Free Kick,Set Shot Regular,-32.2,-33.2,22.8,23.6,32.2,33.2,-22.8,-23.6,Behind,B,1,2.312530237,0.326076439,53,60
2023,R13,266748064,4,775,E.Gulden,1013128,SYD,Sydney Swans,Left Acute,15-30m,General Play,General Play Snap,-57.7,-59.6,-19.2,-19.9,57.7,59.6,19.2,19.9,Behind,B,1,2.807228916,0.4,54,60
2023,R13,266748064,4,872,B.Campbell,1013133,SYD,Sydney Swans,Right Corridor,40-50m,Mark,Set Shot Regular,-33.3,-34.4,13.1,13.6,33.3,34.4,-13.1,-13.6,Goal,G,6,3.349637681,0.490942029,60,60
2023,R13,266748064,4,1035,B.Hill,295584,STK,St Kilda,Left Corridor,30-40m,General Play,General Play Snap,43.6,45,12,12.4,43.6,45,12,12.4,Behind,B,1,2.861892583,0.410912191,60,61
2023,R13,266748064,4,1064,J.Higgins,1002227,STK,St Kilda,Left Corridor,15-30m,General Play,General Play Snap,62.4,64.4,7.9,8.2,62.4,64.4,7.9,8.2,Goal,G,6,4.16025641,0.647435897,60,67
2023,R13,266748064,4,1171,D.Butler,992374,STK,St Kilda,Left Acute,15-30m,General Play,General Play Snap,55.8,57.6,20.5,21.3,55.8,57.6,20.5,21.3,Missed Shot,M,0,2.807228916,0.4,60,67
2023,R13,266748064,4,1231,J.Steele,296205,STK,St Kilda,In Front,15-30m,General Play,General Play Regular,54.6,56.4,-2.6,-2.7,54.6,56.4,-2.6,-2.7,Missed Shot,M,0,2.117647059,0.287925697,60,67
2023,R13,266748064,4,1387,M.Windhager,1023270,STK,St Kilda,Right Corridor,15-30m,General Play,General Play Snap,59.7,61.6,-13.6,-14.1,59.7,61.6,-13.6,-14.1,Missed Shot,M,0,3.735701906,0.565857886,60,67
2023,R13,266748064,4,1507,M.Owens,1023272,STK,St Kilda,Left Corridor,40-50m,General Play,General Play Snap,40.5,41.8,26.7,27.7,40.5,41.8,26.7,27.7,Behind,B,1,2.796428571,0.398214286,60,68
2023,R13,266748064,4,1563,C.Sharman,1018018,STK,St Kilda,In Front,15-30m,Mark,Set Shot Regular,50,51.6,0.7,0.7,50,51.6,0.7,0.7,Goal,G,6,5.530398323,0.906359189,60,74
2023,R13,266748064,4,1723,D.Butler,992374,STK,St Kilda,Left Corridor,15-30m,General Play,Ground Kick,52.7,54.4,7.5,7.8,52.7,54.4,7.5,7.8,Missed Shot,M,0,2.952173913,0.426086957,60,74
2023,R13,266748064,4,1840,M.King,1006143,STK,St Kilda,Left Corridor,40-50m,General Play,General Play Regular,37.4,38.6,16.2,16.8,37.4,38.6,16.2,16.8,Goal,G,6,2.796428571,0.398214286,60,80
2023,R13,266748064,4,1919,J.Lloyd,295342,SYD,Sydney Swans,Right Corridor,40-50m,General Play,General Play Regular,-34.9,-36,18.2,18.9,34.9,36,-18.2,-18.9,Goal,G,6,2.67191601,0.380577428,66,80
2023,R13,266751105,1,22,C.Dixon,280711,PA,Port Adelaide,Left Acute,15-30m,General Play,General Play Snap,58.2,58.2,20.1,22,58.2,58.2,20.1,22,Goal,G,6,2.909090909,0.409090909,0,6
2023,R13,266751105,1,171,A.Naughton,1002404,WB,Western Bulldogs,Right Boundary,15-30m,Mark,Set Shot Snap,-69.1,-69.1,21.1,23.1,69.1,69.1,-21.1,-23.1,Goal,G,6,2.898360656,0.416393443,6,6
2023,R13,266751105,1,265,C.Weightman,1011803,WB,Western Bulldogs,Left Boundary,15-30m,General Play,General Play Snap,-71,-71,-19.6,-21.4,71,71,19.6,21.4,Goal,G,6,2.294520548,0.308219178,12,6
2023,R13,266751105,1,402,C.Dixon,280711,PA,Port Adelaide,In Front,30-40m,Free Kick,Set Shot Regular,47,47,-0.7,-0.8,47,47,-0.7,-0.8,Goal,G,6,4.746924429,0.750439367,12,12
2023,R13,266751105,1,668,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Acute,50m+,Mark,Set Shot Regular,-44.3,-44.3,-39.5,-43.2,44.3,44.3,39.5,43.2,Behind,B,1,2.053691275,0.295302013,13,12
2023,R13,266751105,1,739,C.Weightman,1011803,WB,Western Bulldogs,In Front,15-30m,Free Kick,Set Shot Regular,-62.6,-62.6,1.6,1.7,62.6,62.6,-1.6,-1.7,Goal,G,6,5.530398323,0.906359189,19,12
2023,R13,266751105,1,862,T.Liberatore,290799,WB,Western Bulldogs,Left Acute,15-30m,General Play,General Play Snap,-63.4,-63.4,-23.4,-25.6,63.4,63.4,23.4,25.6,Behind,B,1,3.08411215,0.439252336,20,12
2023,R13,266751105,1,975,C.Dixon,280711,PA,Port Adelaide,Right Corridor,30-40m,Mark,Set Shot Regular,43.7,43.7,-11.8,-12.9,43.7,43.7,-11.8,-12.9,Goal,G,6,4.301079137,0.663669065,20,18
2023,R13,266751105,1,1211,J.Horne-Francis,1011640,PA,Port Adelaide,Right Acute,0-15m,Mark,Set Shot Snap,70.8,70.8,-9.4,-10.3,70.8,70.8,-9.4,-10.3,Goal,G,6,4.194244604,0.654676259,20,24
2023,R13,266751105,1,1320,C.Weightman,1011803,WB,Western Bulldogs,Left Corridor,15-30m,General Play,General Play Snap,-63.2,-63.2,-9.2,-10.1,63.2,63.2,9.2,10.1,Goal,G,6,4.364672365,0.686609687,26,24
2023,R13,266751105,1,1392,Z.Butters,1006121,PA,Port Adelaide,Left Corridor,15-30m,General Play,General Play Snap,52.9,52.9,5.4,5.9,52.9,52.9,5.4,5.9,Goal,G,6,2.952173913,0.426086957,26,30
2023,R13,266751105,1,1506,J.Finlayson,298111,PA,Port Adelaide,Right Corridor,15-30m,General Play,General Play Snap,60.2,60.2,-12,-13.1,60.2,60.2,-12,-13.1,Missed Shot,M,0,2.722482436,0.382903981,26,30
2023,R13,266751105,1,1610,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Corridor,30-40m,Mark,Set Shot Regular,-46.4,-46.4,-11.8,-12.9,46.4,46.4,11.8,12.9,Behind,B,1,4.078869048,0.619047619,27,31
2023,R13,266751105,1,1652,R.Lobb,990740,WB,Western Bulldogs,Right Corridor,30-40m,Mark,Set Shot Regular,-52.7,-52.7,16.8,18.4,52.7,52.7,-16.8,-18.4,Behind,B,1,4.301079137,0.663669065,28,31
2023,R13,266751105,1,1850,C.Weightman,1011803,WB,Western Bulldogs,Right Boundary,30-40m,Mark,Set Shot Regular,-64.3,-64.3,32.5,35.5,64.3,64.3,-32.5,-35.5,Behind,B,1,2.049407115,0.264822134,29,31
2023,R13,266751105,1,1923,T.Marshall,1004998,PA,Port Adelaide,Left Corridor,30-40m,Free Kick,Set Shot Regular,45.1,45.1,5,5.5,45.1,45.1,5,5.5,Goal,G,6,4.306197286,0.665199853,29,37
2023,R13,266751105,2,135,S.Powell-Pepper,993979,PA,Port Adelaide,Left Boundary,15-30m,Free Kick,Set Shot Snap,-70.8,-70.8,-24.7,-27,70.8,70.8,24.7,27,Behind,B,1,3.193548387,0.451612903,29,38
2023,R13,266751105,2,286,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Boundary,40-50m,Mark,Set Shot Regular,59,59,37.6,41.1,59,59,37.6,41.1,Goal,G,6,1.819148936,0.244680851,35,38
2023,R13,266751105,2,402,J.McEntee,1004819,PA,Port Adelaide,Left Corridor,40-50m,Mark,Set Shot Regular,-45.4,-45.4,-22,-24,45.4,45.4,22,24,Goal,G,6,3.475141736,0.514391627,35,44
2023,R13,266751105,2,588,A.Treloar,291790,WB,Western Bulldogs,Left Corridor,15-30m,General Play,General Play Snap,53.7,53.7,4.6,5,53.7,53.7,4.6,5,Goal,G,6,3.986069652,0.616915423,41,44
2023,R13,266751105,2,762,D.Byrne-Jones,991930,PA,Port Adelaide,Right Acute,0-15m,General Play,Ground Kick,-61.8,-61.8,36.8,40.2,61.8,61.8,-36.8,-40.2,Behind,B,1,2.252873563,0.287356322,41,45
2023,R13,266751105,2,843,C.Rozee,1001299,PA,Port Adelaide,Right Acute,15-30m,General Play,General Play Snap,-66.3,-66.3,18.5,20.2,66.3,66.3,-18.5,-20.2,Goal,G,6,3.298969072,0.484536082,41,51
2023,R13,266751105,2,1024,C.Daniel,295136,WB,Western Bulldogs,Left Corridor,40-50m,Mark,Set Shot Regular,39.7,39.7,10.3,11.3,39.7,39.7,10.3,11.3,Goal,G,6,3.475141736,0.514391627,47,51
2023,R13,266751105,2,1108,M.Bontempelli,297373,WB,Western Bulldogs,Left Corridor,50m+,General Play,General Play Regular,29.1,29.1,8.1,8.9,29.1,29.1,8.1,8.9,Missed Shot,M,0,2.301369863,0.301369863,47,51
2023,R13,266751105,2,1390,C.Dixon,280711,PA,Port Adelaide,Right Corridor,50m+,Mark,Set Shot Regular,-38.4,-38.4,28.6,31.3,38.4,38.4,-28.6,-31.3,Missed Shot,M,0,2.312530237,0.326076439,47,51
2023,R13,266751105,2,1563,C.Rozee,1001299,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,-40.5,-40.5,27.2,29.7,40.5,40.5,-27.2,-29.7,Missed Shot,M,0,3.445456427,0.507555372,47,51
2023,R13,266751105,3,311,T.Liberatore,290799,WB,Western Bulldogs,Left Acute,40-50m,Mark,Set Shot Regular,-46.8,-46.8,-28.7,-31.4,46.8,46.8,28.7,31.4,Behind,B,1,2.457142857,0.336054422,48,51
2023,R13,266751105,3,527,J.Finlayson,298111,PA,Port Adelaide,Right Corridor,15-30m,Mark,Set Shot Snap,59.6,59.6,-16.9,-18.5,59.6,59.6,-16.9,-18.5,Goal,G,6,5.129292929,0.826262626,48,57
2023,R13,266751105,3,598,C.Dixon,280711,PA,Port Adelaide,In Front,0-15m,General Play,General Play Regular,65.9,65.9,1.6,1.7,65.9,65.9,1.6,1.7,Goal,G,6,4.753488372,0.762790698,48,63
2023,R13,266751105,3,755,T.Marshall,1004998,PA,Port Adelaide,Right Acute,30-40m,Mark,Set Shot Regular,61.2,61.2,-24.2,-26.4,61.2,61.2,-24.2,-26.4,Behind,B,1,3.118653422,0.444260486,48,64
2023,R13,266751105,3,824,T.Marshall,1004998,PA,Port Adelaide,Left Corridor,40-50m,Mark,Set Shot Regular,35.4,35.4,7.9,8.7,35.4,35.4,7.9,8.7,Goal,G,6,3.475141736,0.514391627,48,70
2023,R13,266751105,3,938,R.West,1006127,WB,Western Bulldogs,Right Acute,30-40m,Mark,Set Shot Regular,-60.6,-60.6,28.8,31.5,60.6,60.6,-28.8,-31.5,Goal,G,6,3.118653422,0.444260486,54,70
2023,R13,266751105,3,1040,T.Marshall,1004998,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,34,34,-13.3,-14.5,34,34,-13.3,-14.5,Behind,B,1,3.445456427,0.507555372,54,71
2023,R13,266751105,3,1219,C.Rozee,1001299,PA,Port Adelaide,Right Acute,40-50m,Mark,Set Shot Regular,49,49,-27.1,-29.6,49,49,-27.1,-29.6,Behind,B,1,2.556807512,0.358059468,54,72
2023,R13,266751105,3,1432,M.Bontempelli,297373,WB,Western Bulldogs,Left Boundary,30-40m,Free Kick,Set Shot Snap,-67.9,-67.9,-27.9,-30.5,67.9,67.9,27.9,30.5,Goal,G,6,2.737442922,0.385844749,60,72
2023,R13,266751105,3,1537,J.McEntee,1004819,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,35,35,-11.4,-12.5,35,35,-11.4,-12.5,Goal,G,6,3.445456427,0.507555372,60,78
2023,R13,266751105,4,78,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Right Acute,40-50m,Mark,Set Shot Regular,55.5,55.5,-32,-35,55.5,55.5,-32,-35,Goal,G,6,2.643044619,0.374015748,66,79
2023,R13,266751105,4,253,J.Finlayson,298111,PA,Port Adelaide,Right Acute,15-30m,General Play,General Play Snap,-63.4,-63.4,23.3,25.5,63.4,63.4,-23.3,-25.5,Goal,G,6,2.444444444,0.333333333,66,85
2023,R13,266751105,4,370,D.Houston,994295,PA,Port Adelaide,Left Corridor,50m+,General Play,General Play Regular,-27.2,-27.2,-4.7,-5.1,27.2,27.2,4.7,5.1,Missed Shot,M,0,2.540740741,0.345185185,66,85
2023,R13,266751105,4,458,T.English,1004592,WB,Western Bulldogs,Left Corridor,30-40m,Mark,Set Shot Regular,46.2,46.2,8.7,9.5,46.2,46.2,8.7,9.5,Goal,G,6,4.306197286,0.665199853,72,86
2023,R13,266751105,4,573,J.Macrae,295467,WB,Western Bulldogs,Left Corridor,40-50m,Mark,Set Shot Regular,34.6,34.6,5.8,6.3,34.6,34.6,5.8,6.3,Goal,G,6,3.36774744,0.492320819,78,86
2023,R13,266751105,4,970,J.Horne-Francis,1011640,PA,Port Adelaide,In Front,15-30m,General Play,General Play Regular,-55.7,-55.7,-0.5,-0.5,55.7,55.7,0.5,0.5,Goal,G,6,4.215017065,0.660978385,78,92
2023,R13,266751105,4,1127,W.Rioli,296225,PA,Port Adelaide,Left Boundary,30-40m,Mark,Set Shot Snap,-63.7,-63.7,-30.1,-32.9,63.7,63.7,30.1,32.9,Behind,B,1,2.737442922,0.385844749,78,93
2023,R13,266751105,4,1248,M.Bontempelli,297373,WB,Western Bulldogs,Left Corridor,40-50m,General Play,General Play Snap,43.9,43.9,28.8,31.5,43.9,43.9,28.8,31.5,Missed Shot,M,0,2.375,0.335526316,78,93
2023,R13,266751105,4,1306,L.Vandermeer,1005000,WB,Western Bulldogs,Right Corridor,40-50m,General Play,General Play Regular,40.7,40.7,-24.7,-27,40.7,40.7,-24.7,-27,Behind,B,1,2.67191601,0.380577428,79,93
2023,R13,266751105,4,1455,S.Powell-Pepper,993979,PA,Port Adelaide,Left Corridor,15-30m,General Play,General Play Snap,-59.4,-59.4,-5.1,-5.6,59.4,59.4,5.1,5.6,Goal,G,6,2.961187215,0.430365297,79,99
2023,R13,266751105,4,1649,S.Powell-Pepper,993979,PA,Port Adelaide,In Front,0-15m,General Play,Ground Kick,-21.2,-21.2,30.9,33.8,21.2,21.2,-30.9,-33.8,Goal,G,6,4.753488372,0.762790698,79,105
