SEASON_ID,MATCH_ID,GROUP_ROUND_NO,VENUE_NAME,PERSON_ID,FULLNAME,SQUAD_NAME,Position,OPP_SQUAD_NAME,SQUAD_MARGIN,WL,WLD,BEHIND,CLEARANCE,CONTESTED_MARK,CONTESTED_POSSESSION,CONTESTED_POSSESSION_POST,CONTESTED_POSSESSION_PRE,DISPOSAL,EFFECTIVE_DISPOSAL,EFFECTIVE_HANDBALL,EFFECTIVE_KICK,GOAL,HANDBALL,HARD_BALL_GET,HITOUT,IN50_KICK,INSIDE_50,INTERCEPT,KICK,LONG_KICK,MARK,MARK_ON_LEAD,METRES_GAINED_EFF,MISSED_TACKLE,PLY_PRESS_PTS,POINTS,RATING,SMOTHER,SPOIL,TACKLE,TOTAL_GAINED_METRES,TURNOVER,UNCONTESTED_MARK
2023,266568802,1,Marvel Stadium,998128,Alex Witherden,West Coast Eagles,Gen Def,North Melbourne,-5,0,-1,0,0,0,3,3,0,18,14,8,6,0,9,0,0,1,1,5,9,2,5,0,119,0,30.45,0,4.2,0,1,3,189.5,2,5
2023,266568802,1,Marvel Stadium,998484,Cameron Zurhaar,North Melbourne,Gen Fwd,West Coast Eagles,5,1,1,0,1,0,7,5,2,14,11,4,7,2,6,1,0,4,4,2,8,4,1,0,277,2,19.8,12,12.4,1,1,1,313.5,2,1
2023,266568802,1,Marvel Stadium,998791,Jamaine Jones,West Coast Eagles,Gen Def,North Melbourne,-5,0,-1,0,0,0,6,6,0,14,11,7,4,2,7,1,0,1,1,2,7,1,4,0,57,2,34.05,12,9.4,0,0,2,74.7,2,4
2023,266568802,1,Marvel Stadium,1001017,Nick Larkey,North Melbourne,Key Fwd,West Coast Eagles,5,1,1,0,0,1,5,5,0,9,9,2,7,6,2,1,0,0,0,0,7,0,3,0,169,0,18,36,20.4,0,1,1,169.6,0,2
2023,266568802,1,Marvel Stadium,1002240,Jaidyn Stephenson,North Melbourne,Gen Fwd,West Coast Eagles,5,1,1,1,0,0,1,1,0,8,3,2,1,0,4,1,0,1,1,0,4,0,2,0,41,0,35.1,1,-1.1,0,0,5,124.8,3,2
2023,266568802,1,Marvel Stadium,1002267,Luke Davies-Uniacke,North Melbourne,Mid,West Coast Eagles,5,1,1,1,10,0,19,5,14,32,25,17,8,1,20,5,0,3,7,3,12,4,1,0,254,0,42.3,7,24.2,1,0,5,434.8,4,1
2023,266568802,1,Marvel Stadium,1002947,Paul Curtis,North Melbourne,Gen Fwd,West Coast Eagles,5,1,1,1,1,1,4,3,1,8,5,2,3,2,2,1,0,1,1,0,6,1,3,0,83,1,21.3,13,6.2,0,0,1,167.6,3,2
2023,266568802,1,Marvel Stadium,1004364,Liam Ryan,West Coast Eagles,Gen Fwd,North Melbourne,-5,0,-1,0,1,1,5,4,1,13,11,2,9,3,2,1,0,3,3,3,11,1,7,1,209,1,55.05,18,17.2,1,0,5,272.6,2,6
2023,266568802,1,Marvel Stadium,1004385,Oscar Allen,West Coast Eagles,Key Fwd,North Melbourne,-5,0,-1,2,0,2,5,5,0,9,6,1,5,2,2,0,0,0,2,0,7,1,4,0,61,1,15.6,14,5.8,0,1,1,120.7,0,2
2023,266568802,1,Marvel Stadium,1004894,Aiden Bonar,North Melbourne,Key Def,West Coast Eagles,5,1,1,0,0,1,6,6,0,15,15,10,5,0,10,2,0,0,0,7,5,1,5,0,40,1,16.95,0,12.3,2,3,2,38.1,1,4
2023,266568802,1,Marvel Stadium,1004965,Tristan Xerri,North Melbourne,Ruck,West Coast Eagles,5,1,1,0,1,1,4,1,3,5,3,3,0,0,5,3,9,0,0,0,0,0,1,0,-11,0,7.35,0,5.4,0,0,1,-22.8,0,0
2023,266568802,1,Marvel Stadium,1006058,Bailey Scott,North Melbourne,Wing,West Coast Eagles,5,1,1,1,1,0,5,4,1,17,10,6,4,0,7,2,0,2,3,2,10,2,5,0,161,0,37.8,1,7.3,1,0,4,329.9,3,5
2023,266568802,1,Marvel Stadium,1006114,Bailey J. Williams,West Coast Eagles,Ruck,North Melbourne,-5,0,-1,0,3,0,5,2,3,8,8,5,3,0,5,2,37,3,4,3,3,3,0,0,143,0,31.5,0,11.4,0,1,5,148.7,1,0
2023,266568802,1,Marvel Stadium,1006137,Curtis Taylor,North Melbourne,Gen Fwd,West Coast Eagles,5,1,1,1,1,1,3,3,0,17,9,3,6,0,5,2,0,2,2,1,12,2,6,1,122,0,30.45,1,1.9,0,0,3,283.7,4,5
2023,266568802,1,Marvel Stadium,1006550,Jack Petruccelle,West Coast Eagles,Gen Fwd,North Melbourne,-5,0,-1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,13,0,22.2,0,0.1,0,0,1,14.8,1,0
2023,266568802,1,Marvel Stadium,1008282,Xavier O'Neill,West Coast Eagles,Mid Fwd,North Melbourne,-5,0,-1,0,1,0,7,5,2,8,7,4,3,0,4,1,0,3,3,2,4,2,1,1,164,1,50.7,0,6.6,0,0,5,211.1,2,1
2023,266568802,1,Marvel Stadium,1011243,Callum Jamieson,West Coast Eagles,Key Fwd,North Melbourne,-5,0,-1,0,0,0,0,0,0,3,2,1,1,0,1,0,10,0,0,1,2,0,2,0,-4,1,7.05,0,-0.5,0,3,0,3.1,1,2
2023,266568802,1,Marvel Stadium,1011659,Tom Powell,North Melbourne,Gen Fwd,West Coast Eagles,5,1,1,1,4,0,11,7,4,24,17,13,4,0,16,1,0,3,4,2,8,3,3,0,152,1,39.45,1,6,2,0,4,290,3,3
2023,266568802,1,Marvel Stadium,1012829,Will Phillips,North Melbourne,Mid,West Coast Eagles,5,1,1,1,4,0,8,3,5,17,13,10,3,0,12,2,0,2,3,2,5,1,0,0,60,0,23.7,1,9.4,0,0,2,144.8,4,0
2023,266568802,1,Marvel Stadium,1015781,Charlie Comben,North Melbourne,Key Fwd,West Coast Eagles,5,1,1,1,3,0,7,3,4,13,8,4,4,1,6,3,12,1,1,1,7,2,3,1,117,0,32.25,7,11.9,0,0,6,219.4,4,3
2023,266568802,1,Marvel Stadium,1017057,Campbell Chesser,West Coast Eagles,Wing,North Melbourne,-5,0,-1,0,0,0,1,0,1,5,4,0,4,0,1,1,0,0,0,0,4,3,3,0,107,1,16.95,0,-2.2,0,0,2,99.7,2,3
2023,266568802,1,Marvel Stadium,1017095,Miller Bergman,North Melbourne,Gen Def,West Coast Eagles,5,1,1,0,0,1,4,4,0,13,12,4,8,0,4,1,0,2,3,4,9,3,3,0,194,0,14.4,0,8,0,1,0,230.2,2,2
2023,266568802,1,Marvel Stadium,1017118,Josh Goater,North Melbourne,Gen Def,West Coast Eagles,5,1,1,1,0,0,5,4,1,15,10,5,5,0,7,1,0,0,1,5,8,1,3,0,123,1,10.35,1,5.2,2,5,0,202.5,0,3
2023,266568802,1,Marvel Stadium,1023025,Reuben Ginbey,West Coast Eagles,Mid,North Melbourne,-5,0,-1,1,3,0,7,0,7,15,8,5,3,0,11,2,0,2,3,1,4,3,4,0,143,0,84.3,1,6.4,1,2,12,141.4,2,4
2023,266568802,1,Marvel Stadium,1023496,Noah Long,West Coast Eagles,Gen Fwd,North Melbourne,-5,0,-1,0,1,0,7,6,1,10,8,3,5,1,4,1,0,2,2,1,6,2,1,0,124,0,42,6,9,1,0,3,158,3,1
2023,266568802,1,Marvel Stadium,1023518,Harry Sheezel,North Melbourne,Gen Def,West Coast Eagles,5,1,1,0,1,0,9,7,2,34,25,10,15,0,12,1,0,4,4,6,22,8,9,0,478,0,23.55,0,10.4,0,2,0,631,9,9
2023,266571362,1,Adelaide Oval,271072,Daniel Rich,Brisbane Lions,Gen Def,Port Adelaide,-54,0,-1,0,2,0,5,3,2,26,22,3,19,1,3,3,0,1,2,7,23,15,4,0,905,0,9.15,6,7.6,0,4,0,1035.9,7,4
2023,266571362,1,Adelaide Oval,280711,Charlie Dixon,Port Adelaide,Key Fwd,Brisbane Lions,54,1,1,3,1,6,10,7,3,14,7,1,6,3,3,3,8,3,3,1,11,1,10,4,117,2,13.05,21,12.9,1,0,0,281.8,4,4
2023,266571362,1,Adelaide Oval,290527,Trent McKenzie,Port Adelaide,Key Def,Brisbane Lions,54,1,1,0,0,3,5,5,0,10,8,3,5,0,3,0,0,1,1,6,7,1,6,0,118,0,6,0,7.4,0,1,1,166.3,1,3
2023,266571362,1,Adelaide Oval,290746,Scott Lycett,Port Adelaide,Ruck,Brisbane Lions,54,1,1,0,2,0,6,3,3,13,11,11,0,0,12,2,26,0,0,2,1,0,0,0,-23,0,22.65,0,9.8,1,1,3,6.6,2,0
2023,266571362,1,Adelaide Oval,291351,Jack Gunston,Brisbane Lions,Key Fwd,Port Adelaide,-54,0,-1,0,0,1,2,2,0,9,6,1,5,2,2,0,0,1,2,2,7,1,4,1,89,0,5.85,12,6.3,0,0,0,141.2,4,3
2023,266571362,1,Adelaide Oval,292145,Tom Jonas,Port Adelaide,Key Def,Brisbane Lions,54,1,1,0,0,1,4,4,0,12,10,4,6,0,4,1,0,0,0,6,8,1,7,0,131,0,7.2,0,11.8,0,4,1,211.3,2,6
2023,266571362,1,Adelaide Oval,293535,Lachie Neale,Brisbane Lions,Mid,Port Adelaide,-54,0,-1,0,5,0,11,2,9,20,13,6,7,0,12,3,0,4,5,0,8,2,0,0,240,2,72.15,0,7.2,1,0,6,247.1,3,0
2023,266571362,1,Adelaide Oval,293581,Lincoln McCarthy,Brisbane Lions,Gen Fwd,Port Adelaide,-54,0,-1,0,3,0,4,1,3,8,7,3,4,1,4,1,0,1,1,1,4,2,2,0,153,0,43.5,6,8.8,0,0,4,149.8,0,2
2023,266571362,1,Adelaide Oval,294318,Ollie Wines,Port Adelaide,Mid,Brisbane Lions,54,1,1,1,6,0,11,5,6,29,19,15,4,1,17,5,1,6,6,3,12,3,9,0,155,0,29.1,7,5.4,1,1,0,388.4,5,9
2023,266571362,1,Adelaide Oval,294469,Aliir Aliir,Port Adelaide,Key Def,Brisbane Lions,54,1,1,0,0,4,8,8,0,15,13,6,7,0,6,2,0,2,2,9,9,1,7,0,48,0,8.4,0,13.1,0,7,1,55.1,1,3
2023,266571362,1,Adelaide Oval,294518,Joe Daniher,Brisbane Lions,Key Fwd,Port Adelaide,-54,0,-1,0,1,1,5,3,2,10,6,2,4,1,3,2,5,2,2,2,7,2,3,1,156,0,1.2,6,10.4,0,0,0,228.8,2,2
2023,266571362,1,Adelaide Oval,296225,Junior Rioli,Port Adelaide,Gen Fwd,Brisbane Lions,54,1,1,0,3,1,8,5,3,16,12,7,5,3,7,1,0,2,2,1,9,3,2,1,184,2,37.95,18,23.1,2,0,4,267.9,0,1
2023,266571362,1,Adelaide Oval,296334,Orazio Fantasia,Port Adelaide,Gen Fwd,Brisbane Lions,54,1,1,3,0,0,3,3,0,9,4,3,1,0,4,0,0,2,3,1,5,1,3,1,51,0,31.95,3,-1.9,0,0,2,170.3,3,3
2023,266571362,1,Adelaide Oval,990609,Charlie Cameron,Brisbane Lions,Gen Fwd,Port Adelaide,-54,0,-1,2,3,0,3,0,3,6,2,1,1,0,1,0,0,1,1,0,5,1,2,0,55,0,28.8,2,-0.5,0,0,3,174.6,4,2
2023,266571362,1,Adelaide Oval,991930,Darcy Byrne-Jones,Port Adelaide,Gen Fwd,Brisbane Lions,54,1,1,0,1,0,6,6,0,27,24,15,9,0,15,2,0,3,3,7,12,2,5,0,244,1,24.75,0,12.1,2,2,1,292.2,2,5
2023,266571362,1,Adelaide Oval,992128,Ryan Burton,Port Adelaide,Gen Def,Brisbane Lions,54,1,1,0,0,0,5,5,0,24,18,2,16,0,3,0,0,4,4,9,21,4,7,0,386,0,11.85,0,14.6,0,3,1,513,5,7
2023,266571362,1,Adelaide Oval,993834,Josh Dunkley,Brisbane Lions,Mid,Port Adelaide,-54,0,-1,0,7,0,14,3,11,19,14,12,2,0,16,8,0,1,1,2,3,1,0,0,1,2,89.85,0,14.8,1,2,9,29.7,1,0
2023,266571362,1,Adelaide Oval,993953,Eric Hipwood,Brisbane Lions,Key Fwd,Port Adelaide,-54,0,-1,0,0,0,1,1,0,4,4,1,3,1,1,0,3,2,2,0,3,3,2,2,141,1,9.3,6,2.7,0,1,0,141.5,2,2
2023,266571362,1,Adelaide Oval,993979,Sam Powell-Pepper,Port Adelaide,Gen Fwd,Brisbane Lions,54,1,1,2,3,0,8,4,4,21,13,7,6,1,8,1,0,2,2,2,13,2,4,0,151,2,43.95,8,7.3,0,0,5,293.9,3,4
2023,266571362,1,Adelaide Oval,994295,Dan Houston,Port Adelaide,Gen Def,Brisbane Lions,54,1,1,0,4,1,7,3,4,19,18,8,10,0,9,1,0,4,4,3,10,6,4,0,387,0,12,0,14.7,0,3,1,392.9,1,3
2023,266571362,1,Adelaide Oval,996059,Harris Andrews,Brisbane Lions,Key Def,Port Adelaide,-54,0,-1,0,0,0,5,5,0,11,10,5,5,0,6,0,0,0,0,6,5,1,6,0,134,0,7.95,0,7.9,1,8,0,139.8,1,6
2023,266571362,1,Adelaide Oval,997846,Conor McKenna,Brisbane Lions,Gen Def,Port Adelaide,-54,0,-1,0,0,0,6,3,3,20,16,5,11,1,8,1,0,1,3,5,12,3,0,0,351,0,18.6,6,16.2,1,0,1,390,2,0
2023,266571362,1,Adelaide Oval,998133,Jarrod Berry,Brisbane Lions,Wing,Port Adelaide,-54,0,-1,0,0,0,5,3,2,15,11,6,5,0,7,2,0,5,5,2,8,4,5,0,205,0,19.8,0,3.1,0,0,0,304.6,4,5
2023,266571362,1,Adelaide Oval,1000972,Willem Drew,Port Adelaide,Mid,Brisbane Lions,54,1,1,0,3,0,9,4,5,20,16,12,4,0,16,1,1,2,2,1,4,2,2,0,106,0,34.2,0,6.6,0,0,4,73.7,1,2
2023,266571362,1,Adelaide Oval,1000978,Hugh McCluggage,Brisbane Lions,Mid,Port Adelaide,-54,0,-1,0,3,0,7,2,5,13,9,5,4,0,6,1,0,3,3,1,7,3,3,0,113,0,50.55,0,7,1,0,4,189.5,3,3
2023,266571362,1,Adelaide Oval,1001299,Connor Rozee,Port Adelaide,Mid,Brisbane Lions,54,1,1,0,1,0,4,2,2,23,17,10,7,1,11,3,0,4,6,0,12,5,4,0,334,2,46.65,6,10.9,0,0,6,466.3,3,4
2023,266571362,1,Adelaide Oval,1002235,Cam Rayner,Brisbane Lions,Gen Fwd,Port Adelaide,-54,0,-1,0,0,0,6,6,0,14,11,5,6,0,5,0,0,0,0,8,9,3,4,0,227,0,35.25,0,11,1,2,3,335.2,4,4
2023,266571362,1,Adelaide Oval,1002253,Kane Farrell,Port Adelaide,Gen Def,Brisbane Lions,54,1,1,0,1,0,6,5,1,21,17,6,11,0,6,0,0,3,3,3,15,3,4,0,296,0,10.95,0,12.6,0,4,1,381.4,3,4
2023,266571362,1,Adelaide Oval,1002312,Zac Bailey,Brisbane Lions,Mid Fwd,Port Adelaide,-54,0,-1,0,2,0,6,4,2,16,12,3,9,2,5,1,0,2,2,3,11,5,4,0,239,1,45.45,12,12.2,0,1,2,254.8,3,4
2023,266571362,1,Adelaide Oval,1002347,Jack Payne,Brisbane Lions,Key Def,Port Adelaide,-54,0,-1,0,0,0,2,2,0,4,3,0,3,0,0,0,0,0,0,2,4,2,2,0,70,0,6,0,4,0,5,0,97.5,1,2
2023,266571362,1,Adelaide Oval,1002401,Brandon Starcevich,Brisbane Lions,Gen Def,Port Adelaide,-54,0,-1,0,0,0,1,1,0,4,1,0,1,0,1,0,0,0,0,2,3,1,1,0,48,1,22.2,0,2,0,7,1,54.4,2,1
2023,266571362,1,Adelaide Oval,1004998,Todd Marshall,Port Adelaide,Key Fwd,Brisbane Lions,54,1,1,1,0,2,6,6,0,11,10,3,7,4,3,2,0,0,1,1,8,1,8,4,114,0,21.9,25,20.7,0,0,3,153.1,1,6
2023,266571362,1,Adelaide Oval,1005521,Oscar McInerney,Brisbane Lions,Ruck,Port Adelaide,-54,0,-1,0,4,1,10,2,8,11,4,2,2,1,6,5,33,2,2,0,5,2,2,0,81,2,22.65,6,12.6,0,2,2,221.2,5,1
2023,266571362,1,Adelaide Oval,1006059,Keidean Coleman,Brisbane Lions,Gen Def,Port Adelaide,-54,0,-1,0,1,0,5,3,2,15,9,2,7,0,4,0,0,4,4,3,11,3,2,0,286,0,28.05,0,9.9,0,3,2,429.3,5,2
2023,266571362,1,Adelaide Oval,1006096,Xavier Duursma,Port Adelaide,Wing,Brisbane Lions,54,1,1,0,5,0,9,3,6,22,18,11,7,0,13,1,0,1,1,3,9,4,3,0,289,0,12.6,0,10.7,0,0,0,347.6,6,3
2023,266571362,1,Adelaide Oval,1006121,Zak Butters,Port Adelaide,Mid,Brisbane Lions,54,1,1,0,4,0,6,1,5,24,18,10,8,0,11,1,0,6,6,2,13,3,8,0,176,0,31.95,0,7.3,0,0,1,340.2,1,8
2023,266571362,1,Adelaide Oval,1009191,Miles Bergman,Port Adelaide,Gen Def,Brisbane Lions,54,1,1,2,4,0,9,3,6,23,11,2,9,0,5,2,0,4,4,2,18,4,6,0,278,0,29.85,2,6.8,0,2,2,482.3,4,6
2023,266571362,1,Adelaide Oval,1009385,Deven Robertson,Brisbane Lions,Mid Fwd,Port Adelaide,-54,0,-1,0,1,0,1,0,1,6,2,1,1,0,3,1,0,1,1,0,3,0,0,0,32,0,41.4,0,2.8,0,1,4,114.3,3,0
2023,266571362,1,Adelaide Oval,1009386,Jaxon Prior,Brisbane Lions,Gen Def,Port Adelaide,-54,0,-1,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,1,1,1,81,1,5.85,0,-0.6,1,0,0,89.3,0,1
2023,266571362,1,Adelaide Oval,1010174,Mitch Georgiades,Port Adelaide,Key Fwd,Brisbane Lions,54,1,1,3,0,1,5,5,0,13,8,5,3,1,5,1,0,1,1,0,8,2,5,3,86,0,14.55,9,1.2,0,0,2,175.3,2,4
2023,266571362,1,Adelaide Oval,1011583,Lachie Jones,Port Adelaide,Gen Def,Brisbane Lions,54,1,1,0,2,0,4,2,2,12,8,3,5,3,5,3,3,1,1,1,7,1,4,0,70,0,36.3,18,9.2,0,0,2,108.5,0,4
2023,266571362,1,Adelaide Oval,1011640,Jason Horne-Francis,Port Adelaide,Mid,Brisbane Lions,54,1,1,1,7,0,10,3,7,25,19,5,14,1,8,0,0,8,10,3,17,6,2,0,386,1,27.45,7,18.8,0,1,3,532.4,2,2
2023,266571362,1,Adelaide Oval,1017067,Darcy Wilmot,Brisbane Lions,Wing,Port Adelaide,-54,0,-1,1,1,1,4,3,1,11,6,1,5,0,1,1,0,1,1,3,10,5,4,1,198,0,26.25,1,1.7,0,1,1,265,4,3
2023,266571362,1,Adelaide Oval,1017255,Francis Evans,Port Adelaide,Gen Fwd,Brisbane Lions,54,1,1,0,0,0,1,0,1,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0,-7,0,2.25,0,0.2,0,0,0,-0.9,0,1
2023,266571362,1,Adelaide Oval,1021108,James Tunstill,Brisbane Lions,Gen Fwd,Port Adelaide,-54,0,-1,0,1,0,5,4,1,7,6,5,1,0,5,2,0,2,2,3,2,1,1,0,22,0,13.05,0,4.2,0,0,0,53.2,2,1
2023,266571362,1,Adelaide Oval,1023517,Will Ashcroft,Brisbane Lions,Mid,Port Adelaide,-54,0,-1,0,4,0,8,2,6,13,5,3,2,1,3,2,0,1,1,0,10,1,0,0,52,0,47.55,6,9.9,0,0,4,223.1,4,0
2023,266570322,1,MCG,280824,Jake Melksham,Melbourne,Gen Fwd,Western Bulldogs,50,1,1,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,1,0,2,1,2,0,68,0,5.7,7,2.4,0,1,0,83.1,0,2
2023,266570322,1,MCG,281078,Liam Jones,Western Bulldogs,Key Def,Melbourne,-50,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,8.25,0,-0.8,0,3,1,0.4,1,1
2023,266570322,1,MCG,290085,Taylor Duryea,Western Bulldogs,Gen Def,Melbourne,-50,0,-1,0,0,0,5,5,0,11,8,6,2,0,6,1,0,2,3,6,5,1,5,0,44,0,14.25,0,5.6,0,2,1,265.5,3,5
2023,266570322,1,MCG,290528,Max Gawn,Melbourne,Ruck,Western Bulldogs,50,1,1,0,5,2,15,10,5,21,14,6,8,2,7,6,21,4,5,6,14,1,6,0,136,0,22.5,12,28.8,0,5,1,321.5,6,4
2023,266570322,1,MCG,290797,Alex Keath,Western Bulldogs,Key Def,Melbourne,-50,0,-1,0,1,0,2,0,2,9,7,3,4,0,4,0,0,0,0,3,5,2,4,0,78,0,25.5,0,4,1,5,4,81,1,4
2023,266570322,1,MCG,290799,Tom Liberatore,Western Bulldogs,Mid,Melbourne,-50,0,-1,1,7,0,12,4,8,32,23,15,8,1,19,1,0,4,6,2,13,5,4,0,242,0,50.85,7,18.4,1,0,6,459.2,5,4
2023,266570322,1,MCG,291492,Josh Bruce,Western Bulldogs,Key Def,Melbourne,-50,0,-1,0,0,0,3,3,0,14,11,5,6,0,6,2,0,0,0,8,8,3,6,0,135,0,13.35,0,2.6,0,2,1,152.1,3,6
2023,266570322,1,MCG,291533,Tom McDonald,Melbourne,Key Fwd,Western Bulldogs,50,1,1,1,0,0,4,4,0,13,9,4,5,0,5,1,2,2,2,2,8,2,4,2,172,1,30.3,1,5.4,0,0,3,290.5,2,4
2023,266570322,1,MCG,291790,Adam Treloar,Western Bulldogs,Mid,Melbourne,-50,0,-1,0,6,0,7,0,7,32,24,18,6,1,21,0,0,2,2,1,11,1,5,0,85,1,65.55,6,10.6,0,0,6,214.1,6,5
2023,266570322,1,MCG,291819,Adam Tomlinson,Melbourne,Key Def,Western Bulldogs,50,1,1,0,0,0,4,4,0,19,17,4,13,0,4,0,0,1,1,5,15,6,7,0,414,0,23.1,0,10.9,0,3,2,424.5,4,7
2023,266570322,1,MCG,291867,Ben Brown,Melbourne,Key Fwd,Western Bulldogs,50,1,1,1,0,0,4,4,0,15,11,1,10,4,3,1,1,2,2,3,12,4,7,2,249,0,7.2,25,19.2,0,1,1,372.5,5,7
2023,266570322,1,MCG,293957,Brodie Grundy,Melbourne,Ruck,Western Bulldogs,50,1,1,1,0,0,8,6,2,17,9,7,2,1,10,0,12,2,6,3,7,0,1,0,106,0,25.35,7,9.3,0,2,3,236.5,3,1
2023,266570322,1,MCG,294101,Jason Johannisen,Western Bulldogs,Gen Def,Melbourne,-50,0,-1,0,0,0,2,2,0,6,6,3,3,1,3,0,0,2,2,1,3,0,2,0,87,0,28.65,6,5.5,1,1,1,87.1,1,2
2023,266570322,1,MCG,294557,Lachie Hunter,Melbourne,Wing,Western Bulldogs,50,1,1,0,0,0,2,2,0,12,9,3,6,0,4,0,0,1,1,0,8,0,5,0,158,0,28.95,0,3.8,0,2,3,242.9,2,5
2023,266570322,1,MCG,295136,Caleb Daniel,Western Bulldogs,Mid Fwd,Melbourne,-50,0,-1,0,1,0,6,4,2,29,23,10,13,0,12,1,0,1,1,7,17,1,5,0,336,0,36.6,0,13.7,1,0,4,492.7,4,5
2023,266570322,1,MCG,295467,Jack Macrae,Western Bulldogs,Mid Fwd,Melbourne,-50,0,-1,0,4,0,13,6,7,33,20,13,7,1,19,1,0,4,4,3,14,5,4,0,261,0,44.25,6,14,1,0,3,436.3,9,4
2023,266570322,1,MCG,296420,Alex Neal-Bullen,Melbourne,Gen Fwd,Western Bulldogs,50,1,1,0,0,0,5,5,0,17,12,6,6,1,6,1,0,2,2,4,11,1,6,1,143,1,35.25,6,11,2,0,2,330.1,4,6
2023,266570322,1,MCG,297373,Marcus Bontempelli,Western Bulldogs,Mid,Melbourne,-50,0,-1,1,6,0,10,4,6,25,15,10,5,1,12,3,0,1,1,3,13,1,3,0,155,2,39.3,7,16.4,1,2,5,407.8,4,3
2023,266570322,1,MCG,297899,James Harmes,Melbourne,Mid,Western Bulldogs,50,1,1,0,1,0,6,3,3,15,13,9,4,0,9,2,0,2,3,4,6,1,3,0,89,1,82.35,0,11.4,1,0,4,143.1,0,3
2023,266570322,1,MCG,298210,Christian Petracca,Melbourne,Mid,Western Bulldogs,50,1,1,2,8,0,14,4,10,30,15,8,7,0,12,1,0,5,6,4,18,4,3,0,266,1,53.1,2,9.6,1,1,5,661.9,8,3
2023,266570322,1,MCG,298264,Ed Langdon,Melbourne,Wing,Western Bulldogs,50,1,1,1,0,0,2,2,0,14,9,2,7,0,2,0,0,1,1,2,12,2,4,1,148,1,29.85,1,3.1,0,0,1,246.2,3,4
2023,266570322,1,MCG,298279,Angus Brayshaw,Melbourne,Gen Def,Western Bulldogs,50,1,1,0,0,0,5,5,0,22,21,8,13,0,8,0,0,2,2,8,14,4,10,0,261,0,28.5,0,8.1,0,0,3,305.2,5,10
2023,266570322,1,MCG,298281,Jake Lever,Melbourne,Key Def,Western Bulldogs,50,1,1,0,0,0,7,7,0,21,19,4,15,0,4,0,0,2,2,13,17,8,9,0,452,0,10.35,0,17.2,1,4,0,498.2,4,9
2023,266570322,1,MCG,990740,Rory Lobb,Western Bulldogs,Key Fwd,Melbourne,-50,0,-1,0,0,2,5,5,0,6,4,2,2,0,4,1,3,0,0,2,2,1,2,0,63,0,12,0,7,0,2,0,80.2,2,0
2023,266570322,1,MCG,992048,Anthony Scott,Western Bulldogs,Mid Fwd,Melbourne,-50,0,-1,0,2,0,9,7,2,13,10,6,4,0,6,1,0,2,2,5,7,3,4,0,212,1,26.85,0,12.6,1,3,4,288.2,1,4
2023,266570322,1,MCG,992351,Bailey Williams,Western Bulldogs,Wing,Melbourne,-50,0,-1,0,3,0,5,2,3,18,13,9,4,1,10,1,0,2,2,2,8,3,4,1,127,0,23.4,6,6.8,0,2,0,269.3,3,4
2023,266570322,1,MCG,996483,Toby McLean,Western Bulldogs,Mid Fwd,Melbourne,-50,0,-1,0,1,0,2,1,1,5,5,4,1,0,4,1,0,0,0,0,1,1,1,1,45,0,6,0,2.2,0,1,0,44.9,0,1
2023,266570322,1,MCG,996701,Clayton Oliver,Melbourne,Mid,Western Bulldogs,50,1,1,0,8,0,15,4,11,33,23,18,5,0,18,5,0,3,3,3,15,5,6,0,230,0,62.4,0,14.7,3,1,7,489.2,6,6
2023,266570322,1,MCG,996708,Bailey Dale,Western Bulldogs,Gen Def,Melbourne,-50,0,-1,0,0,1,5,4,1,19,15,3,12,0,4,0,0,2,2,5,15,5,2,0,435,0,19.65,0,10.1,0,1,1,511.9,6,1
2023,266570322,1,MCG,999391,Tom Sparrow,Melbourne,Mid,Western Bulldogs,50,1,1,0,1,0,1,0,1,12,10,5,5,1,5,0,0,2,2,0,7,2,2,0,145,0,70.65,6,6.1,0,1,6,229.3,3,2
2023,266570322,1,MCG,1001449,Mitch Hannan,Western Bulldogs,Gen Fwd,Melbourne,-50,0,-1,0,0,0,3,3,0,6,4,3,1,0,3,0,0,0,0,0,3,0,1,0,14,0,22.5,0,2.2,0,1,2,70.5,3,1
2023,266570322,1,MCG,1002282,Charlie Spargo,Melbourne,Gen Fwd,Western Bulldogs,50,1,1,0,0,0,4,4,0,15,12,2,10,2,3,0,0,5,6,1,12,3,5,0,270,0,49.5,12,11.6,1,0,1,305.1,2,5
2023,266570322,1,MCG,1002404,Aaron Naughton,Western Bulldogs,Key Fwd,Melbourne,-50,0,-1,2,1,3,8,7,1,11,8,2,6,1,2,1,1,1,1,0,9,1,5,0,41,0,22.35,8,8.3,0,1,1,113.4,4,2
2023,266570322,1,MCG,1004592,Tim English,Western Bulldogs,Ruck,Melbourne,-50,0,-1,0,3,2,15,9,6,24,16,10,6,0,12,5,22,6,6,8,12,3,6,0,139,0,44.1,0,17.8,1,4,4,259.1,5,4
